,event_time,to_account,from_account,price_eth,token_id,permalink
0,2022-01-09T23:12:18,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x60cf1fcb21f08e538b16b0579009ef35107fdd53,0.05,3182,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3182
1,2022-01-09T23:12:22,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xf6ca00618b60c5223161701b46bf017ca935de4f,0.004,3510,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3510
2,2022-01-09T23:13:16,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x9accbf1ff2b1677ff61307a0dc59970add8324d3,0.003,4996,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4996
3,2022-01-09T23:13:51,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0fd53acfdb0d551f2e0cc314c0c00f15bd0151e5,0.004,3512,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3512
4,2022-01-09T23:14:36,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x64ead4c75d63946a0837962166a407dc1d2bc203,0.0,4128,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4128
5,2022-01-09T23:15:25,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x89890009eb4ece248bce10dc942ed45930c415d7,0.003,5369,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5369
6,2022-01-09T23:17:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x10436aeafce12d10c9b984d987f093c45aae7550,0.0,5017,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5017
7,2022-01-09T23:17:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x7cb843adf79d8301c4fc93a9898858093eeab0a5,0.003,5368,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5368
8,2022-01-09T23:21:57,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xfa3db867388d27fbe286618f23e93c537fc126c0,0.0,5016,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5016
9,2022-01-09T23:22:58,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xddc8852916f05477734474696ad0d0f7ef8fa85e,0.0005,1013,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1013
10,2022-01-09T23:25:39,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xeeb2a88ad0b569ce4aae7aa1eefe31ec0f1be4c4,0.0,6109,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6109
11,2022-01-09T23:26:48,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xddc8852916f05477734474696ad0d0f7ef8fa85e,0.0,5012,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5012
12,2022-01-09T23:30:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x22055b8bba54e9ae57672afa1aebd71d3e393115,0.0,5015,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5015
13,2022-01-09T23:34:13,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xcef5b2ca5fedbcdaa17cea83cc3e61c6e2400c26,0.0,6111,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6111
14,2022-01-09T23:37:09,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x2977beed7359ef11ac261608dcb74265d20cadcd,0.003,4248,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4248
15,2022-01-09T23:41:02,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x3fff2beb3b49af63c039ffe91b40aeeb3992ba23,0.0,4674,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4674
16,2022-01-09T23:45:03,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x8f240f5e57de39f84fd82d54c36134246ed03da1,0.0,6113,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6113
17,2022-01-09T23:45:09,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xea3267593eed4f46a68546c90ebf0ccb0e9ca4da,0.01,4094,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4094
18,2022-01-09T23:45:09,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xe0cf26296cf333905b2275a438f55a92ed6e6111,0.08,2940,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2940
19,2022-01-09T23:45:23,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x64ead4c75d63946a0837962166a407dc1d2bc203,0.003,4244,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4244
20,2022-01-09T23:47:19,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x1a1e5c37c0ca4f38e4934b5de98252a3d2b903c7,0.007,8449,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8449
21,2022-01-09T23:47:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x94672c7dae5e1940aa09fcd1617bd829fc31367d,0.0,1011,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1011
22,2022-01-09T23:47:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xe18228b19a67c4f5f68bea30892b248efae3156a,0.0,7660,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7660
23,2022-01-09T23:47:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x7fe54fa8347342e110eac340d9991966ab1e3ab6,0.0,1004,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1004
24,2022-01-09T23:48:52,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6374a199ec92295fc3122089f20cc7ff210c1697,0.030000000000000002,4653,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4653
25,2022-01-09T23:49:20,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xe18228b19a67c4f5f68bea30892b248efae3156a,0.0,1923,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1923
26,2022-01-09T23:49:51,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,0.008,5802,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5802
27,2022-01-09T23:51:04,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,0.019000000000000003,1977,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1977
28,2022-01-09T23:51:33,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,0.019000000000000003,7753,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7753
29,2022-01-09T23:52:35,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6ae61f9d7c3fd9938c6290e1cbf39c017662e488,0.02,4919,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4919
30,2022-01-09T23:53:06,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xbca6da24cdf77c2103773bc460dbd6d915f3ec82,0.0,1009,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1009
31,2022-01-09T23:54:00,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xe18228b19a67c4f5f68bea30892b248efae3156a,0.0,1005,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1005
32,2022-01-09T23:54:11,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x8764287b47e3681771b70c79686cfdca400326e4,0.029,422,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/422
33,2022-01-09T23:54:15,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x2e4e629fd3c96643779fdcedbc791d8ba8b28f0d,0.002,5606,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5606
34,2022-01-09T23:55:10,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x162af4fd4d2f2d3a721aeee22e3cbb640f23735a,0.0,1166,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1166
35,2022-01-09T23:55:48,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x2c0415d296de341b3ee88a561c6224886266cd2d,0.0,6110,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6110
36,2022-01-09T23:55:48,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x2c0415d296de341b3ee88a561c6224886266cd2d,0.0,1162,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1162
37,2022-01-09T23:55:48,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x2c0415d296de341b3ee88a561c6224886266cd2d,0.0,1164,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1164
38,2022-01-09T23:55:48,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x2c0415d296de341b3ee88a561c6224886266cd2d,0.0,1012,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1012
39,2022-01-09T23:55:48,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x4c618d71a2fc03c7a37dc0d691aa3315f362a708,0.01,7640,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7640
40,2022-01-09T23:55:48,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x2c0415d296de341b3ee88a561c6224886266cd2d,0.0,5013,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5013
41,2022-01-09T23:55:48,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x8764287b47e3681771b70c79686cfdca400326e4,0.005,6649,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6649
42,2022-01-09T23:56:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x44d27937a0f1a416475fb8f3479c439ea976c36d,0.0,8558,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8558
43,2022-01-09T23:57:05,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x6e19ce8af8c4eb668840680a38c12fd7390cdc42,0.0,1007,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1007
44,2022-01-09T23:57:05,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x8764287b47e3681771b70c79686cfdca400326e4,0.030000000000000002,4651,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4651
45,2022-01-09T23:57:27,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x56fed327b92ee10d83ab5f37ecc636d01395961c,0.005,1387,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1387
46,2022-01-09T23:57:27,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x2e4e629fd3c96643779fdcedbc791d8ba8b28f0d,0.004,6446,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6446
47,2022-01-09T23:57:43,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xef2aa50b46d5f78a80fc96385275a8dfd82ead8c,0.0,4675,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4675
48,2022-01-09T23:57:43,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xef2aa50b46d5f78a80fc96385275a8dfd82ead8c,0.0,7658,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7658
49,2022-01-09T23:57:43,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xef2aa50b46d5f78a80fc96385275a8dfd82ead8c,0.0,1922,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1922
50,2022-01-15T08:39:34,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x0a0e6c30a6eaa8e8a810479055f838c32abcc2c6,0.003,5510,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5510
51,2022-01-15T08:39:34,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x0a0e6c30a6eaa8e8a810479055f838c32abcc2c6,0.004,4914,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4914
52,2022-01-15T08:39:34,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x0a0e6c30a6eaa8e8a810479055f838c32abcc2c6,0.003,1851,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1851
53,2022-01-15T08:39:34,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x0a0e6c30a6eaa8e8a810479055f838c32abcc2c6,0.003,6349,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6349
54,2022-01-15T08:51:08,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x61edb061f5c92b77f4e139e3090ce7b89831e011,0.01,2355,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2355
55,2022-01-15T16:05:07,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xfe52842ba86e3af8e9de6e1d78a3dcf640e32050,0.065,3162,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3162
56,2022-01-15T23:37:25,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5f8bc8e12caed2c04fa7186e3564c8315e0e3f24,0.001,3094,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3094
57,2022-01-16T00:10:59,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x216e47d3ed35e4153fb860a31ef121367a407730,0.005,4819,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4819
58,2022-01-16T04:16:35,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x7a30c0de385c7823957884fa2621c6f7174d5c76,0.015000000000000001,6102,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6102
59,2022-01-16T05:44:05,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xa00e4ba46907fcbf84b3ba22c7b5689e6db827a0,0.02,8390,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8390
60,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.005,4917,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4917
61,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.009000000000000001,8468,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8468
62,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.01,1225,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1225
63,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.005,5456,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5456
64,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.009800000000000001,2290,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2290
65,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.006,8463,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8463
66,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.0099,7105,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7105
67,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.01,1226,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1226
68,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.01,4915,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4915
69,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.00299999,5803,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5803
70,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.009800000000000001,2291,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2291
71,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.01,4808,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4808
72,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.009500000000000001,7081,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7081
73,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.008,4916,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4916
74,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.01,2567,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2567
75,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.005,8781,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8781
76,2022-01-16T10:30:27,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0x8ddb29be64676777b112debe38129dd660e92b31,0.005,5454,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5454
77,2022-01-16T10:32:29,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x04138e3fb9b98f5f3afb52a01193bad54b58b1ae,0.01,5264,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5264
78,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.01,3702,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3702
79,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.014,7109,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7109
80,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.014,7112,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7112
81,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.01,1682,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/1682
82,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.011000000000000001,404,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/404
83,2022-01-16T10:32:46,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xbaaf31168c7f9963c2a62e55c7df79fac0523188,0.01,3121,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3121
84,2022-01-16T11:05:13,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xcbe4e78818275e2fc2274a2766a3934260b37755,0.02,8670,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/8670
85,2022-01-16T11:09:21,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xcbe4e78818275e2fc2274a2766a3934260b37755,0.01,6370,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/6370
86,2022-01-16T11:15:29,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xcbe4e78818275e2fc2274a2766a3934260b37755,0.01,4187,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4187
87,2022-01-16T11:26:43,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x98cbe920c50ca63fe1a7d2edef1bfc89bb359904,0.035,4777,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4777
88,2022-01-16T12:45:14,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xa71061dab2228346d89cccc11bda8629ce898251,0.05,4280,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4280
89,2022-01-16T12:52:05,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xfab2d12d31c55783d34a160fdfe166e85181eb46,0.01,7962,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7962
90,2022-01-16T12:57:56,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x9cd0f9edf19eb36690de049ab8c81a71ed31ee98,0.01,4786,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4786
91,2022-01-17T01:05:06,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x98c84836cfc29ff17b75ace3bff27b4fd94b3f97,0.015000000000000001,3904,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3904
92,2022-01-17T04:39:47,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x95062cf18fdec935998f7bf83e974e256dacbde0,0.01,4455,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4455
93,2022-01-17T07:26:56,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x1fd09b8275e9dd0041a7ffd521754aa7c57d3fa2,0.030000000000000002,5055,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5055
94,2022-01-17T07:28:29,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x7a30c0de385c7823957884fa2621c6f7174d5c76,0.039,7110,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/7110
95,2022-01-17T23:52:35,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5ea195610ffb1d44a631060e6348e19a71daf84b,0.07,2,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2
96,2022-01-18T02:52:42,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x880f9f7802a956ed607e96b513ba1d788a46d1e5,0.059000000000000004,409,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/409
97,2022-01-18T02:52:57,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x880f9f7802a956ed607e96b513ba1d788a46d1e5,0.02,2689,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2689
98,2022-01-18T02:53:30,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x880f9f7802a956ed607e96b513ba1d788a46d1e5,0.05,4166,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4166
99,2022-01-18T03:59:11,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xa939f94e2ed4e8ee708dedd6e266deefa4b21540,0.07,5521,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/5521
100,2022-01-09T19:54:02,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x97ece64ae169f08537c3dc4194fc77d3118287ec,0.078,4367,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4367
101,2022-01-09T19:54:02,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0xeca83cdee4c1736f4bdb3abce4a725d722e8ab89,0.084,4517,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4517
102,2022-01-09T19:54:20,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xf65a6bac5c6e4096114c9b21d551b76de2dec457,0.099,3336,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3336
103,2022-01-09T19:54:20,0x0a267cf51ef038fc00e71801f5a524aec06e4f07,0xf65a6bac5c6e4096114c9b21d551b76de2dec457,0.08,3730,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/3730
104,2022-01-09T19:54:31,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x37349c777e12edc1f327dd16f519805e93ad800e,0.07600000000000001,2690,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/2690
105,2022-01-09T19:54:41,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x93721d340c48a77d247ac83d915e4719283ad0db,0.077,4448,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/4448
106,2022-01-09T19:54:41,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x5acafe83018d0eeabdbe985a54b9e347cd982937,0.07690000000000001,832,https://opensea.io/assets/ethereum/0x3c99f2a4b366d46bcf2277639a135a6d1288eceb/832
